baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OR51E2	2516.19722473006	-3.18802487964836	1.06288360532594	7.60548202077666	0.00581911057748477	0.0196119006527933
EPPIN-WFDC6	20.2818937218142	-20.4876903935012	3.02812157775212	3.92978424885769	NA	NA
SMIM11A	24008.4236061961	0.321715697889839	0.223100420257747	2.07515183308143	0.149715040682848	0.265203339947946
ROBO4	76351.3275007848	0.553210205834318	0.258707989273351	4.54484927421734	0.0330179289471024	0.0806284276830036
OR1J4	7.36119699770913	-1.4506980978458	2.90966290037694	0.239070451062805	NA	NA
FAM208B	258566.255604924	0.654763955170659	0.241278624355111	7.30199072375842	0.00688782553597267	0.022610941870669
KYAT1	16431.592316245	0.693704889439042	0.199019038567034	12.0345839839093	0.000522224884744281	0.00258367575721299
PCCB	414757.448036304	0.314326735301444	0.186391562624148	2.83827068459146	0.0920432242913398	0.180841900420759
LSR	1426411.68704515	-0.856018670855324	0.267616558897127	10.0848574589565	0.00149492726360369	0.00626816206505102
TMEM185A	78213.2904522142	-0.313153227588358	0.152220725146174	4.2239081669357	0.0398582553750798	0.0931848821102296
DCTN5	435227.742150888	0.0409988570388092	0.158000521200911	0.0673312472578118	0.795262864612824	0.874988346209565
NDUFC2	464702.740463053	-0.259722226241519	0.163047489561056	2.5339807520408	0.111418812715765	0.210516018188228
KCNE1B	541.234965110218	3.03101817351763	1.08827832633331	6.65619181117984	0.00988118591168968	0.0306710834245965
ST5	297561.847218603	-0.560787240976848	0.299892496681003	3.47495400526444	0.0623044541677586	0.132977195157448
MGAM2	119608.911503687	0.203600436151199	0.901401801636154	0.0509788171503089	0.821368728644321	0.893638714086164
GALNT8	41610.3606110089	-2.61239914670802	0.482916376872488	25.9689237667578	3.46957642569705e-07	3.97332187943419e-06
DNAJC1	187168.708793587	-0.120124826778317	0.20012223516943	0.360202719699146	0.548393671730982	0.686571311737574
ARPC1B	1090845.09690664	0.26311615307972	0.221663883886817	1.40703790444195	0.23554874096374	0.373240463973207
RDX	196752.629528802	1.17329861151006	0.231538693620749	25.000849810286	5.73050513674071e-07	6.21894642751349e-06
C16ORF74	6569.00495721995	-2.03515426690902	0.569104778574712	11.8518342181634	0.00057604579323594	0.00281010267708605
MEFV	8883.91361321058	0.187939329180315	0.536383275001002	0.122685848130715	0.726139531796145	0.825978680689751
FSIP2	54496.2746386667	-5.46920564280696	0.537765893389744	70.5381938245695	4.51441182714448e-17	1.73875540290164e-15
ALDH3B1	169336.403301261	0.204696343605651	0.309845714627158	0.436081998012725	0.509019595509899	0.653825313545343
HIST2H2AC	2461.42343736482	0.00992657731730082	0.4637946442401	0.00045820598188584	0.98292198959781	0.990600228673112
TMED1	146461.793772734	-0.0730786128237233	0.186179234361246	0.154052165254768	0.694692655371675	0.802177179630221
SMIM15	356752.771770952	-0.138495679266152	0.210339205148544	0.433373748039998	0.51033812796571	0.654653603312431
ZXDA	33461.3849140025	0.0760739225148407	0.174336190266264	0.190392038070712	0.662590527784939	0.77845842495729
CNOT7	269529.886798358	0.398442674714145	0.246590687484089	2.6025847130237	0.106689588672753	0.203254463178813
PLA2G4C	49546.8849254433	1.18321094052457	0.315728578758377	13.6677337430893	0.000218171085958139	0.00122044826101932
NOX3	18.2621070692098	-7.19151545373031	3.02834667699795	3.55986119059643	0.0591926885876923	0.127560555046646
ACTL8	2246.75420394149	2.39288597735651	1.61749296120649	1.97606144617291	0.159805940822758	0.278634513462682
SLC2A6	30496.9943151422	0.958345648597292	0.363845206328747	6.81387214167376	0.0090452413910681	0.0284625035687899
TIMM23B	52293.3465667149	0.630096054088818	0.192716503429451	10.6062244864753	0.0011270759270703	0.00496737309568081
SFI1	133574.94828736	-0.635650754739796	0.190885104194287	11.0004932542545	0.000910876435916829	0.00413484180313135
IRX3	2544.32075215775	2.83412467726499	0.640810082983391	17.0542267077854	3.63274274458835e-05	0.000251578344200114
EIF3CL	1157904.09664407	0.393947732750606	0.343454678248026	1.31158419418364	0.252108028599916	0.39286603764168
PHB	1286302.4096583	0.0546022547341316	0.195399292686405	0.0780828345095301	0.779912503595433	0.865063775556553
MESP1	23768.1002757118	-3.13374280759763	0.453488335309751	40.5560281286832	1.91058191687762e-10	3.77391068356266e-09
TUB	17417.2660232675	-0.80757705126166	0.36373243349766	4.866568607695	0.0273818953348293	0.0697843054333838
TTR	1225924.47915924	8.32432421589773	0.418126904717483	209.107859580183	2.15034174295829e-47	3.92788661542945e-45
HPCA	469577.543649496	-2.66080590237176	0.307206011514594	66.3086580337354	3.85561373455738e-16	1.36792726517017e-14
ELP2	228198.679481113	0.562409944231438	0.154420216537012	13.1816250725629	0.000282707491950029	0.00152728272883926
PP2D1	10480.5722551511	0.0429941104043546	0.200954241068533	0.0457746447592058	0.830585971482275	0.899582046957643
SCRT1	356.848653616657	-0.815418645682934	0.768357012116194	1.11158584652696	0.29173748035505	0.43751136197938
EPS8L1	192383.891819502	-0.256897009622525	0.381549189339853	0.452730837410201	0.501040968017003	0.646955824394295
STRN4	486973.861450737	-0.190676326694114	0.177259368481915	1.15626564407793	0.282241361475945	0.426599285422719
SPATA9	2286.41025126558	0.0695538255490136	0.318195906383753	0.0477759177622659	0.826979548048386	0.897414603961218
RALYL	632.461896074489	-0.964865933913117	0.701911187176877	1.85560577198791	0.173132815015145	0.295999194163137
LRRC71	252.416102837942	-0.91372327394359	1.27329077786074	0.506617842924982	0.476606642787658	0.624807500375861
DPY19L2	3086.91149004157	-3.43650892797098	0.648072210668988	23.2588181481123	1.41599712516697e-06	1.41515335656584e-05
MARK3	240844.848234136	-0.0701293547532071	0.142807920317953	0.241129360170817	0.623391618688393	0.747610913985612
HOXD9	16458.1873217986	-2.78061478696669	0.802791319595402	10.5007998902217	0.00119322878508612	0.00521285291405492
ODF2L	64830.6235010097	-0.476733298943201	0.392359989008886	1.46965042626644	0.225400856656924	0.361005330711311
CIAO1	400379.871913143	0.217356510108945	0.102123019743322	4.52572908028347	0.0333888461359424	0.0813834754088906
CCR5	88095.2420039278	0.3305231915361	0.331934237997495	0.989361515693105	0.319898475711515	0.468992925810691
LRRC2	29355.9827492348	1.39242905670996	0.252630683200571	29.2700766558983	6.29604899126132e-08	8.13416021286976e-07
H2AFY	1300469.06267121	-0.0763944465610369	0.147456940836722	0.268373656453889	0.604424829450793	0.732504577924594
ERCC2	107439.285515148	0.360288586436639	0.215090944720102	2.7985445412555	0.0943499185497644	0.184411658790614
FAM177A1	374285.561978076	-0.459075323062073	0.329246055938393	1.93598043276126	0.164105637873123	0.284093545380618
SCNN1G	3539.54447907277	-1.77886645829031	1.26440767990059	1.86537851495606	0.172005323824223	0.294672320478511
FAM178B	1627.0798396786	1.4874807913294	0.830619333458456	3.07488881589549	0.0795100304350607	0.161177953136626
RBM48	45607.3313612186	0.137111206570498	0.200850760219738	0.465839100097497	0.4949076308435	0.641463004023704
CXCL12	580888.007250645	0.60175257591588	0.377805965927825	2.51870385834019	0.112503022074852	0.211965712240496
RIMBP2	15569.4226774148	-0.805319730733888	0.780454336755245	1.05117808572351	0.305235919104345	0.452494774733311
CD6	71406.4018955433	-0.233338209865773	0.339674427479901	0.471377283047076	0.492354235413729	0.638914207578806
CDC42BPG	370202.135420704	-1.95749872030347	0.2815132525455	45.0421601041188	1.92837737907297e-11	4.3813588998174e-10
AKR1C2	149881.399149872	2.03452907723759	0.460171612499691	18.1145589937808	2.08004926777965e-05	0.00015473721347285
GSDMD	507070.367919249	-0.647948548958131	0.250335784977336	6.64382397155913	0.00995001355692937	0.0308206514626914
ATXN7L1	56252.5543133418	-0.0666535857954403	0.250690215919276	0.0706846929684843	0.790342464600032	0.871957481599922
RABL3	130693.197471589	0.112712786887894	0.150254745883444	0.562579019588298	0.453222978820121	0.60332713300039
HEXIM1	307179.435314079	-0.276205930082994	0.206786526637081	1.78138698620776	0.181979104719314	0.307194848839476
ARRB2	280386.439144676	0.585279744216241	0.222929991679223	6.8459732971782	0.00888412850080066	0.0280416230472663
OR9Q1	26.1413823820079	-0.872880476691275	2.89135150804882	0.0898385333979874	NA	NA
NPIPB15	34874.8601390635	-0.870698613027781	0.448103845048421	3.71957952770441	0.0537779118326795	0.118141068754597
BRWD3	153331.594499342	0.133120018003721	0.168779561359395	0.621864708475812	0.430355191605465	0.581146459517584
IRX6	479.82885407034	-2.94359780837422	2.18228681893465	1.57108857528966	0.210048996603943	0.342059664431648
PHC2	436272.277719693	0.718653674811782	0.237278909264851	9.07992693594849	0.00258430373902134	0.00998070330358065
HIF1AN	313205.106047214	-0.108356974374174	0.119132864095109	0.827078402766858	0.363118702033932	0.513952267282083
TNFSF14	48601.4004903866	1.6629531245278	0.367872422306374	19.3950280008606	1.06283404823961e-05	8.649415684152e-05
TCERG1	266057.555415368	0.413749560790968	0.179182664649627	5.31376045279538	0.0211576405587083	0.0564152783158852
PTTG2	95.1098788587263	0.742426336939877	2.12084536798257	0.121250137552479	0.727682550026776	0.826969038157201
EID3	4407.9651126949	-0.40346944879332	0.423793383710025	0.903447723695848	0.341858928836295	0.491486562632479
UMOD	7.42397497348095	-0.74815385274945	2.90600521844698	0.0655923711005997	NA	NA
RAB11FIP3	251100.810334696	0.465493445472603	0.212251864089958	4.78905755861089	0.0286410935609952	0.0722844781267852
ZFAND2B	178815.580867994	-1.07372828165053	0.193144903360485	30.2167393854874	3.86360405630831e-08	5.19530839904023e-07
HIST1H4E	4210.05147132774	-0.493461966387932	0.311318580184162	2.50040972865989	0.113816683396174	0.214003668158991
CHAF1A	132074.313436368	-0.0723408093754104	0.255451412305612	0.0801858349006181	0.777045730960697	0.863389345368218
ABHD12	386810.549202366	-0.156693976750757	0.302335705574311	0.268477382023036	0.604354990753005	0.732475707817776
PI4K2B	184109.031695691	0.522685689523687	0.216825657981065	5.77962979173199	0.0162129559189795	0.0456103726363607
AMPD2	283681.365916404	0.648250623453729	0.208613229060023	9.57598587202725	0.00197138961971975	0.00795497967939844
UTRN	457161.559331562	0.206640969402928	0.37728919944643	0.299722201610223	0.584056627820966	0.715108888151646
ETV3L	2254.13892769932	0.00925115380118376	0.462845856346377	0.000399655009573507	0.984050254238127	0.991180435989801
AP1M2	396903.438336763	-0.761097388653731	0.246378221838266	9.43414043369984	0.00212982891006392	0.00847292037778461
PIGQ	204850.6369312	-0.506748592353	0.274673308186632	3.38634274978295	0.0657386124368924	0.138702157004601
TULP3	94626.3168762342	0.698035469957983	0.198587246389125	12.2367088961304	0.000468584073592053	0.00236006212768217
HSPBAP1	32373.6090845002	0.547869961367753	0.227844205738799	5.74773292923106	0.0165099495668859	0.0462835525846343
SYK	485201.118006391	-0.44364222869837	0.23966015559261	3.41325927993068	0.0646745893874697	0.136926956576708
MYOCD	24061.4822114008	-2.89799479247625	0.355688419082128	57.5415618089232	3.30912509266672e-14	9.99182468651528e-13
HECW2	53712.1437854707	3.30503233164785	0.259403306289214	135.812937135438	2.19242121777794e-31	1.86396216805462e-29
PPIF	494583.52909179	0.662401308375752	0.173718920745632	14.4135485190372	0.000146742743899217	0.000860812999108637
CHRM5	1346.36419936164	-0.383905667463969	0.640551250932567	0.358153771416625	NA	NA
SLITRK4	3636.68113936878	0.939336816272985	0.674778875823024	1.90464963138513	0.167558799419434	0.288797859724321
SCYL3	104400.065127206	-0.284321077970161	0.113732123835926	6.23951230542022	0.0124930873522026	0.0369422016969674
KCNAB3	7486.99421218357	-0.175938469988018	0.406417401055117	0.187287325704773	0.66518400815596	0.780593925503028
AURKA	131210.854285351	1.48698185554944	0.41362903620864	12.3893425285829	0.000431791264862418	0.00219391821686773
CTAGE1	567.614182456163	0.177380285412443	0.64507027241301	0.0755524686158822	0.783417581275953	0.86775322136315
CDC20B	124.658825075168	-0.828653435543154	1.33986503809625	0.377511961266165	0.538937809546909	0.678243631155133
ZEB2	271925.473052093	0.0428497812708931	0.360370118880745	0.0141386440279803	0.905349804217133	0.944535522085366
TWISTNB	95610.9915662162	0.915867559280617	0.228630544962185	15.784897016131	7.09667466797709e-05	0.000455987454662653
PPFIA2	4619.91561171042	-0.57928554117383	0.641899332576556	0.809037463869799	0.368404977875281	0.519149361199287
DBT	145005.927453414	0.354964937489918	0.229890185149536	2.37814720534882	0.123043402889769	0.227480483005647
FAM204A	116063.615953238	0.354716854171911	0.137507467572968	6.63773742045606	0.00998406572693263	0.0309209381561491
RGPD3	17366.5403373047	0.919755327758583	0.307021534078832	8.82693707375219	0.00296816153744379	0.0111914188032496
H1FOO	7.5663023210913	-6.50582332927351	3.03136535473166	3.69577897735188	NA	NA
TATDN2	287951.359797325	0.0502094786731801	0.159172781656055	0.0994982147489054	0.752432628853943	0.845873473263445
IMP4	344391.626851223	0.2888055163493	0.157061296308004	3.37559295773355	0.0661687652190243	0.139466188681113
PLA2G2C	254.001825044953	-0.938240921149264	1.31668297339458	0.499087686644998	0.479901259249184	0.627832813210055
RTL8A	120245.019335945	-0.890226270660745	0.277736614061762	10.1149227031676	0.00147073601791377	0.0061878241264518
LARS2	202261.121367541	0.00689157963010438	0.281404434216534	0.000599879148523996	0.980459821544628	0.989145472066323
PA2G4	764154.885444567	0.650230713946567	0.201404530234872	10.3360756196828	0.00130455079645083	0.00560756235874217
MRNIP	746357.888139704	0.313258416483551	0.201880706793179	2.40306563911321	0.121097730073648	0.224784386973411
LRP6	259045.997797259	0.431935251621328	0.249604388680464	2.98345183163408	0.0841196947207256	0.168522559224961
GNGT1	1615.74268380462	1.70252135234259	0.749733132363408	4.88394744037302	0.0271075578609677	0.0691902787737954
ADAMTS19	1693.65488459755	-3.03788795242712	1.27793829753641	4.84006549671292	0.0278058389254886	0.0706500375067263
PAQR8	631107.907372293	-2.47407536544366	0.230477786280574	103.38043217658	2.76593130042358e-24	1.65141315733057e-22
TTC4	91953.2567710921	0.00264698129382325	0.173707456777688	0.000232249503937965	0.987840921886842	0.993239769613421
ZBTB17	123609.675949954	-0.566819831665227	0.194369636613094	8.4500865982682	0.00365026058985625	0.0133063935234653
NAA10	204903.83901544	0.537851376602924	0.30478642416487	3.09625239382439	0.0784727475294485	0.159443140877841
ZNRF3	134881.891529269	0.997733649524859	0.259240483164037	14.5263709331777	0.000138211225564944	0.000818574285857993
MINOS1	325908.056670715	-0.938142788005925	0.208808045499186	19.839786004541	8.421149705242e-06	6.9888344989658e-05
AC058822.1	181286.219426289	-0.350934699385766	0.299706185872283	1.36770415744778	0.242206733167397	0.38117137423913
NAT6	33684.9399153336	0.0202624088304004	0.28093017259534	0.00520243345451377	0.942500125835801	0.966965680283623
ARIH1	307665.818760376	0.317865245879563	0.164851369440119	3.71044181327133	0.054073076222441	0.118690563144297
IFIT2	85471.6045391445	0.394330583372291	0.415410880416422	0.898301722484348	0.34323749024644	0.493099864316817
PLPBP	377228.97420575	-0.175630395068317	0.199009984573144	0.778357739856972	0.377643872328109	0.528254742632594
GLRA2	8193.80548990513	-0.257728701991593	1.72916586447933	0.0221825889621527	0.881602394037059	0.930899872229264
KBTBD11	251120.182084844	-1.36132620358749	0.329165172738195	16.5047252326569	4.8528981529731e-05	0.000324270619428471
ALG9	79671.5881264861	0.302737232539141	0.171251834600276	3.11938953860783	0.0773657623200395	0.157697596844814
PRSS12	128608.713561371	-1.88459837337941	0.51366873929071	12.6002628956576	0.000385692502881464	0.00199188540778901
MUC15	54.6569354239368	0.427583808376074	2.81625716257066	0.0229731382715812	0.879526946402599	0.929612869331513
MRPL15	200750.073854769	0.408602199155276	0.16518000287961	6.09875746954668	0.0135276966614352	0.0393151347994357
CPSF4L	3120.78806725938	-0.100481986874522	0.29214962006533	0.118260180770449	0.730929178063022	0.829585506372482
ATP1A2	39427.7020169579	-3.57426220343985	0.391117504033218	68.1757537627605	1.49553402408653e-16	5.48530958456709e-15
GNL2	239632.135014308	0.549694147425648	0.209795858622214	6.82402839572279	0.00899394707345108	0.0283300887072049
RNPEP	505190.865414342	-0.866327788621365	0.216067818591875	15.8403497876045	6.8917096938993e-05	0.000443942570330825
MT-CO2	53650826.5241123	-1.2420548909688	0.195861945912109	39.0305224927308	4.17231070164293e-10	7.86261084112466e-09
TTLL6	43261.8696279822	-2.34136461535462	0.587574322289884	14.3917953660259	0.000148447698190994	0.000868880578656615
PRICKLE4	38228.5386216138	-0.732763327195839	0.278614990431281	6.84397675755918	0.00889406274078984	0.0280681771304878
JMJD7	41863.3965920747	-0.241328272544413	0.230633843420635	1.09360754645928	0.295673273269152	0.441940874871797
DHTKD1	378216.220689972	1.32342302950761	0.29628142318853	19.2895003195466	1.12322327943051e-05	9.07283112180974e-05
PCCA	293309.678897565	-0.0863183135986835	0.393304859324968	0.0481579951588742	0.826300070161828	0.896992453008635
APOBEC3C	197780.352789111	-0.787842399337948	0.368297932836891	4.52017866958812	0.0334973330541379	0.0815939130599141
ATP6V1H	142081.148940573	0.480645089637534	0.105348638517942	20.7203411297814	5.31484062604149e-06	4.63390806757275e-05
IQGAP2	658943.828293502	-0.0741472350617016	0.34807626379669	0.0453711214406098	0.831323078458379	0.899896495601569
BX276092.9	29.963634159758	0.407325618855159	2.8904762978251	0.0198099208812721	NA	NA
NT5DC2	143600.683481701	1.34096715372146	0.411753112815739	10.2451835243319	0.00137041949528864	0.00584304813232727
AMIGO2	68911.9668537823	1.25631948057199	0.355688521268565	12.1004092516968	0.000504107572638409	0.0025121468986745
ALKBH5	310858.925983568	-0.37778166849088	0.159712133452261	5.57915663055826	0.0181754732476589	0.0501000008883998
DPEP1	447118.668300762	-0.945602795659055	1.30945227032288	0.512387862193407	0.474106991867237	0.622592347708638
DDX43	3751.56514479263	-1.4867084788914	0.508118180369065	8.2079715543299	0.00417067493797759	0.0148656842988308
NPSR1	13436.4850864244	5.92531376906149	2.23296757092942	4.59809046051055	0.03200758774388	0.0788816439068719
HRH3	75.1079172072027	-0.329633202250553	2.64206328370393	0.0155322608528081	0.900817671422331	0.942344364939362
TAPBPL	315451.437540978	-0.946064597912447	0.227807681386101	16.9462531067035	3.84531394594233e-05	0.000264907382332674
WBP4	82798.1872029881	0.38792789834986	0.138080560542044	7.86923700628623	0.0050282865486604	0.0173916120240412
MSLNL	289.745531946008	0.616695707897583	2.42623582512801	0.0641280678327831	0.800086465103143	0.878733634600201
CHD7	277882.864048182	0.647347449324046	0.271712924644747	5.62918873351322	0.0176638045127533	0.0489308602786464
ZFHX3	196677.879437955	0.536182393981027	0.257139060346367	4.32321778799897	0.0375957649400091	0.0890854128359623
AC004223.3	101825.712739449	0.148993899096559	0.177222403000627	0.70649624065922	0.400609434707503	0.550783310399586
PDYN	91.1423303777103	5.1530731656956	2.71454365218872	2.552898712078	0.110092101603973	0.208554923392855
ATP6AP1L	9922.4782044577	-0.536566806092401	0.384888220232832	1.9323787765093	0.164498429596919	0.284666684891996
IVD	632089.054779612	0.579440558041749	0.284359689298304	4.12463150670476	0.0422632239849528	0.0976115244266275
CLPTM1L	550491.204711193	-0.249109189836155	0.127851666723786	3.79164032905061	0.0515091464967257	0.114067008008413
SGSM3	423003.058033688	-1.30529170888963	0.226060803315816	32.2613360953729	1.34768514170712e-08	1.97369842906997e-07
HAPLN3	58946.1870430834	1.60679034891099	0.475550008570281	10.8710978441432	0.000976766117478812	0.00439199563767161
SMPD2	88360.4604179377	-0.620169384854679	0.21635974873166	8.15369581890459	0.00429734929806767	0.0152494320446337
ST8SIA5	297.045761375199	-1.43891733425372	1.54196269449497	0.837123347101823	0.360220793104151	0.510972890356642
ZNF266	113560.479294909	-0.58242402085866	0.279430970913229	4.31520997790346	0.0377731089683932	0.0893419656332225
AC068533.4	325375.643658332	0.187653939013274	0.310894266286047	0.364072601739338	0.546253070627123	0.684727741540956
GIPR	31527.7556640878	-2.48906576312152	0.46655813854236	25.50610430282	4.40985478772415e-07	4.91882774962048e-06
SPAG8	6675.58510495475	-0.0735758818585211	0.292014696906923	0.0634778226729225	0.801081214463413	0.879135525883975
RBMXL1	111539.331059252	0.251887989631452	0.142580923089541	3.11704908954525	0.077476972170919	0.157854517899645
AC010531.1	35528.2875462587	-0.00191753140924518	0.252661270457052	5.75934926416721e-05	0.993944882140422	0.996754314867024
SNX12	340870.854363077	-0.244671710987335	0.197423030662784	1.5340904404448	0.215499579167389	0.349025698890278
ALOX15B	9120.62294427266	0.531634472083135	0.528316787763083	1.00692596772737	0.315640409967493	0.463839622656934
GAN	85163.8182355799	-0.0717157661843024	0.190329334574242	0.141960814929405	0.706339426106131	0.810804882543057
SLC1A5	823140.179443469	0.457066849957159	0.228747930521608	3.97592348251317	0.0461551379540529	0.104724651348459
FAM24B	10287.978740032	-0.531713490180658	0.340521118985677	2.42453728638878	0.119448507704162	0.222416786297345
FAM96B	287476.876074844	0.249311015925827	0.209655616554944	1.41231520833804	0.234672435436007	0.372299575316786
KLK1	260549.739456623	-3.51723537644535	0.413125984531486	59.4709528756435	1.24112586585602e-14	3.93428369401678e-13
IQCB1	104450.738000023	0.348915466611974	0.190220182562306	3.35639914200726	0.0669442993731784	0.14085941824085
EFHC1	76772.0051930412	-0.360181331014361	0.285964922203918	1.58231097018285	0.208428130708282	0.340110612368397
EXD1	123.362538876153	-2.60327623471217	2.88763700787896	0.722100851863644	0.395455655131285	0.5464580467019
RFXAP	26097.5999861373	0.162040683417834	0.255762196331924	0.401193954409479	0.526473292474132	0.667872926208212
NKX1-1	25.3324157525628	-0.822378165077821	2.8914943600975	0.0798593307527042	0.777488131901459	0.863620840836295
NOMO1	598510.588776161	0.241795109787743	0.187205963789299	1.6662857785704	0.196756763243222	0.32561585262596
METTL4	31864.9729683049	-0.683979764754663	0.250406330031738	7.39224524713899	0.00655056691008066	0.0216657240810466
CNN1	99992.9784405013	-1.41350073120157	0.346950861818095	15.9739110852961	6.42214321235275e-05	0.000417043717439971
RYR2	12096.088552423	0.360972004415893	0.49527087935113	0.529833871455423	0.466676711738144	0.615463482368791
ABCA13	4376.83005972608	1.41524044628095	0.807752194310011	2.95425612949248	0.0856517127873333	0.170840001287548
AURKAIP1	344699.379901337	-0.636496935879571	0.185863042938374	11.6336303274518	0.000647700183182206	0.00311020840175131
SNRPD3	445580.385851619	0.142074403686337	0.151843415220891	0.875117390088747	0.349542483520627	0.499783715296601
EIF4A1	2098398.04217855	0.773888773785185	0.195579126039701	15.4729584340651	8.36940930432699e-05	0.000527181984968965
RPP14	158632.770017363	0.0501319688741964	0.203356318097414	0.0607712536983627	0.805281069215755	0.882537153734196
CCDC148	1006.84443060684	1.92159786964655	0.725930914767207	6.54783205151082	0.0105012036805828	0.0322464558427216
GRIK3	18837.7672530632	-5.88218983084503	0.646220080240504	54.369453544346	1.66125247410903e-13	4.60878900674249e-12
NAT1	84980.4927592039	-1.48656721720161	0.289520161054186	25.2745390490003	4.97229174306562e-07	5.49304253699506e-06
WNT11	39964.6293694355	0.953395575183292	0.517623392536352	3.33254270792429	0.0679217932666243	0.142285845219089
ZFY	43526.3968578749	-0.208303364622142	1.40224670459888	0.0220447270591819	0.881968176311337	0.931179517269536
ITGA3	916024.524078693	-0.954143073627147	0.334786890695649	7.97863869661325	0.00473325210351983	0.0165354607191512
ISCA2	82118.5583205825	-0.601394549753338	0.200261515908049	8.9537272871423	0.00276904031808586	0.0105636941332436
ECHDC1	347593.351689486	-0.570609612896345	0.230522758465657	6.08750294513672	0.0136141359886451	0.0395103342542889
GPRASP2	39149.5386847372	0.694197902808672	0.223636309773175	9.54431251071929	0.00200569936570082	0.00806344467156559
VSIG1	1141.80843878649	0.47939353916562	0.71165660907015	0.451756987106506	0.501501768020315	0.647282417928138
HLA-B	14507443.1951114	-1.0865050863451	0.248984313676269	18.6085877338141	1.604959280359e-05	0.00012322053168266
CLPTM1	564518.209387298	-0.344440465683325	0.174756814585494	3.87552456608455	0.0489949969479406	0.109817604020478
OSTN	129.481544735321	0.131469383160514	1.69492113069902	0.00601574654878334	0.93817707239135	0.965010526792374
SLC39A13	137957.934531699	0.283964779521652	0.228112852699084	1.54714436012924	0.21355750625416	0.346580087340165
PIAS3	80557.4159931701	0.147478081427896	0.31650304823319	0.217028102349445	0.641313745391175	0.761110220412282
ARHGAP17	317846.987369084	-0.906814164078426	0.127392431411304	49.8573420896835	1.65340522042753e-12	4.23074520272780e-11
KANSL1L	56846.0035164153	0.610812389047986	0.22982313902118	7.0115742180314	0.00809844409346486	0.0259344202534861
STX19	42248.7848446281	-1.92516188148498	0.614842458928229	9.15287964924238	0.00248326959759348	0.00963690382961759
CREBRF	105944.319054399	-0.315585322200152	0.209699508176314	2.26033998464109	0.132724919698519	0.241174238502706
SPATA17	2939.99691737682	0.915135694239198	0.702906113515983	1.66742630658911	0.196603614369836	0.325391592492069
ASH2L	240208.252556307	0.0861551302625251	0.162986578572852	0.279380631362812	0.597107460450756	0.725740501834056
HENMT1	65020.7248992559	0.789476856381242	0.284482845501876	7.6071827264654	0.00581362455593408	0.0195972153174544
ALG5	160784.96539591	0.1750238151452	0.177832840366894	0.96806782881805	0.325162529964353	0.474113365307158
BMP10	3580.40528432571	7.0911483942526	1.83103679220715	8.81663600308656	0.00298496458900753	0.0112478782072304
SDF2	223542.694083876	-0.441823577166816	0.190425994792545	5.36235886040996	0.020575924196293	0.0551511296669199
COL8A2	35893.4430508012	0.272252110569657	0.389239115548926	0.488507755766335	0.484593716562648	0.631999821636102
STX6	195902.54035641	0.465398944074474	0.175515796235836	7.00077109377185	0.00814746131254679	0.0260642472264914
MRM1	72791.3818474971	-0.146392888687333	0.262551203159718	0.310758161216285	0.577215319592425	0.70979641511356
VWA1	340538.887145885	0.707650584723454	0.323213208412192	4.74629430272455	0.0293614585990386	0.0737695151428112
SCGB2B2	989.922176208773	-0.103844709206306	0.387438493084984	0.0718142966401842	0.788713254047007	0.870742075513927
FAM69C	1123.65105856697	0.796290305988771	0.739859113937515	1.14413433248589	0.284780414224087	0.429557179463672
RPS3	5480593.70248126	0.0931597489418182	0.249600996234965	0.139282020263749	0.708995827025987	0.812790517190382
AC098484.3	32179.5026257731	-0.384676712132354	0.231689035694566	2.74852410871677	0.0973442460947648	0.188982847122205
GPR101	18.3583683634959	22.3289433332183	3.02789934547967	3.63563662826943	NA	NA
NCR3LG1	72667.9062676465	1.07209768192566	0.451570951308944	5.5115310645437	0.0188915025421045	0.0516284774773802
ADGRB1	9437.46980789582	-1.50003753892483	0.254288787976058	33.3412402855984	7.73253334984343e-09	1.18387973254159e-07
UFC1	427509.342402479	-0.185435589548294	0.159485634850975	1.35096304263064	0.245109826951837	0.384624580882405
NUP133	196175.243010898	0.552012049827387	0.165488934318665	11.0593669818836	0.000882402648599519	0.00403156177910167
PRELID3B	676732.118552031	0.478089407766311	0.163852440414884	8.47492791424514	0.00360074652240784	0.0131570949875029
TEX101	1370.44668454272	-3.20801830004374	0.673010061211395	19.1941881996015	1.18072318829261e-05	9.48743993937732e-05
SRSF3	1257579.1022917	0.239067986893258	0.102641501629573	5.41877688481634	0.0199213106792815	0.0537793767518386
AQP4	891.68981056702	3.59954192303737	1.73934451973133	3.48870850159832	0.0617887716516053	0.132136437718844
NMUR2	210.711840709472	-1.03231158290008	2.5217630904478	0.164128618664208	0.685383496273675	0.795701859375674
SCYL2	267924.670228278	-0.257899200307185	0.164871350278345	2.44361186327126	0.118004234703433	0.220222124963166
ELOA2	45.6308584780846	1.6223156508043	2.73692483145952	0.334656779686341	0.562929788569238	0.698247838774418
PGLYRP3	352.963316543458	-2.58039980161664	2.88614752079296	0.711251460459451	NA	NA
FAM95C	7477.43424440993	-1.52871565898626	0.405377189024886	13.6031302903334	0.000225808685042245	0.00125631617320397
ASCL1	589.215764454722	-1.75211732398278	0.676675094050464	6.33450440198473	0.011841119912331	0.0354604509693375
PPM1M	80625.5750593567	0.370240112309752	0.255344823126205	2.09665138742824	0.147622131554473	0.262402996921521
